"hotel_name";"food";"location";"rating";"delivery_time";"offer_percentage";"offer_upto"
"Pritam Fast Food";"Beverages";"Kandivali East";4.2;44;"0";"Not Available"
"Pritam Fast Food";"South Indian";"Kandivali East";4.2;44;"0";"Not Available"
"Pritam Fast Food";"Indian";"Kandivali East";4.2;44;"0";"Not Available"
"Pritam Fast Food";"Fast Food";"Kandivali East";4.2;44;"0";"Not Available"
"Smoothie Bar Inc";"Juices";"Kandivali East";4.1;50;"Not Available";"499"
"Smoothie Bar Inc";"Beverages";"Kandivali East";4.1;50;"Not Available";"499"
"Bombay Cycle Cafe";"Pizzas";"Borivali";4.4;45;"25";"125"
"White House Cafe";"Italian";"Borivali";4.1;58;"Not Available";"999"
"White House Cafe";"Beverages";"Borivali";4.1;58;"Not Available";"999"
"Shuddhi";"North Indian";"Kandivali East";4.4;61;"0";"Not Available"
"Shuddhi";"Chinese";"Kandivali East";4.4;61;"0";"Not Available"
"Muchhad Paanwala";"Paan";"Kandivali East";4.5;44;"0";"Not Available"
"Parathas And Meals";"Indian";"Kandivali East";4.6;58;"0";"Not Available"
"Bangalore Iyyangars Bakery";"Bakery";"Kandivali East";4.4;45;"0";"Not Available"
"Suriya's Kitchen";"Thai";"Borivali";4.3;53;"Not Available";"749"
"Suriya's Kitchen";"Chinese";"Borivali";4.3;53;"Not Available";"749"
"Suriya's Kitchen";"Asian";"Borivali";4.3;53;"Not Available";"749"
"The Hangout Burger Hub";"Fast Food";"Kandivali East";4.5;57;"0";"Not Available"
"The Hangout Burger Hub";"Snacks";"Kandivali East";4.5;57;"0";"Not Available"
"The Hangout Burger Hub";"American";"Kandivali East";4.5;57;"0";"Not Available"
"The Grove Kitchen And Bar";"Indian";"Dahisar";4.0;49;"30";"150"
"SHREE SEVA FOODS";"Bakery";"Borivali";4.1;53;"0";"Not Available"
"SHREE SEVA FOODS";"Desserts";"Borivali";4.1;53;"0";"Not Available"
"SHREE SEVA FOODS";"Snacks";"Borivali";4.1;53;"0";"Not Available"
"Aaradhya Family Chinese Corner";"Chinese";"Kandivali East";3.9;47;"0";"Not Available"
"Sam Snacks";"Indian";"Kandivali East";4.6;60;"0";"Not Available"
"Sam Snacks";"South Indian";"Kandivali East";4.6;60;"0";"Not Available"
"Bollywood Burger & Waffles CO";"Indian";"Kandivali East";3.9;45;"Not Available";"449"
"Sweet Touch By Landmark";"Desserts";"Kandivali East";3.7;59;"Not Available";"599"
"Sweet Touch By Landmark";"Sweets";"Kandivali East";3.7;59;"Not Available";"599"
"Moktu";"Chinese";"Kandivali East";4.7;56;"0";"Not Available"
"Natural juice center";"Beverages";"Kandivali East";2.9;46;"0";"Not Available"
"Natural juice center";"Ice Cream";"Kandivali East";2.9;46;"0";"Not Available"
"The Boat Club";"Indian";"Kandivali East";4.3;53;"0";"Not Available"
"The Boat Club";"Thai";"Kandivali East";4.3;53;"0";"Not Available"
"Masala Mastee";"Maharashtrian";"Kandivali East";4.6;50;"0";"Not Available"
"Masala Mastee";"North Indian";"Kandivali East";4.6;50;"0";"Not Available"
"Masala Mastee";"Chinese";"Kandivali East";4.6;50;"0";"Not Available"
"Masala Mastee";"Fast Food";"Kandivali East";4.6;50;"0";"Not Available"
"Hotel Navbharat";"Chinese";"Kandivali East";4.3;45;"0";"Not Available"
"Hotel Navbharat";"Indian";"Kandivali East";4.3;45;"0";"Not Available"
"Hotel Navbharat";"Beverages";"Kandivali East";4.3;45;"0";"Not Available"
"Coastal Food and Spirits";"Indian";"Kandivali East";4.4;63;"0";"Not Available"
"Coastal Food and Spirits";"Chinese";"Kandivali East";4.4;63;"0";"Not Available"
"Hotel Lotus Court";"Indian";"Dahisar";4.3;54;"0";"Not Available"
"Hotel Lotus Court";"Chinese";"Dahisar";4.3;54;"0";"Not Available"
"SoonLi Chinese Restaurant";"Chinese";"Kandivali East";4.4;60;"0";"Not Available"
"Raju's Asian Corner";"Indian";"Borivali";4.1;41;"Not Available";"449"
"Raju's Asian Corner";"Chinese";"Borivali";4.1;41;"Not Available";"449"
"Raju's Asian Corner";"Tandoor";"Borivali";4.1;41;"Not Available";"449"
"Maratha Biryani Center";"Biryani";"Kandivali East";4.0;48;"0";"Not Available"
"Maratha Biryani Center";"Chinese";"Kandivali East";4.0;48;"0";"Not Available"
"Maratha Biryani Center";"Mughlai";"Kandivali East";4.0;48;"0";"Not Available"
"Maratha Biryani Center";"North Indian";"Kandivali East";4.0;48;"0";"Not Available"
"Maratha Biryani Center";"Tandoor";"Kandivali East";4.0;48;"0";"Not Available"
"Flag's Iii";"Indian";"Borivali";3.8;49;"10";"1300"
"Flag's Iii";"Continental";"Borivali";3.8;49;"10";"1300"
"Flag's Iii";"Chinese";"Borivali";3.8;49;"10";"1300"
"Flag's Iii";"Italian";"Borivali";3.8;49;"10";"1300"
"Aai Krupa Fast Food";"Snacks";"Borivali";3.8;42;"0";"Not Available"
"Ashoka Restaurant & Bar";"Indian";"Kandivali East";4.3;51;"0";"Not Available"
"Mizuna The Oriental Place";"Chinese";"Kandivali East";4.3;60;"30";"150"
"Mizuna The Oriental Place";"Fast Food";"Kandivali East";4.3;60;"30";"150"
"Mizuna The Oriental Place";"Snacks";"Kandivali East";4.3;60;"30";"150"
"Mizuna The Oriental Place";"Asian";"Kandivali East";4.3;60;"30";"150"
"Jaya's Kitchen";"Chinese";"Kandivali East";3.9;49;"0";"Not Available"
"Jaya's Kitchen";"Indian";"Kandivali East";3.9;49;"0";"Not Available"
"Crazy Cakes";"Desserts";"Kandivali East";4.2;28;"10";"159"
"Crazy Cakes";"Bakery";"Kandivali East";4.2;28;"10";"159"
"Happy Moments";"Bakery";"Borivali";4.1;32;"0";"Not Available"
"The Shivaay";"Indian";"Kandivali East";4.0;34;"0";"Not Available"
"The Shivaay";"Chinese";"Kandivali East";4.0;34;"0";"Not Available"
"The Shivaay";"Continental";"Kandivali East";4.0;34;"0";"Not Available"
"Bombay Sweets";"Sweets";"Borivali";3.5;28;"0";"Not Available"
"Bombay Sweets";"Desserts";"Borivali";3.5;28;"0";"Not Available"
"Banglore Iyangar'S Bekery";"Bakery";"Dahisar";4.6;23;"0";"Not Available"
"Radha Krishna Hotel";"Indian";"Borivali";3.6;26;"0";"Not Available"
"Radha Krishna Hotel";"Tandoor";"Borivali";3.6;26;"0";"Not Available"
"Da Krem - Home of fresh baking.";"Bakery";"Borivali";4.2;29;"0";"Not Available"
"Da Krem - Home of fresh baking.";"Desserts";"Borivali";4.2;29;"0";"Not Available"
"Laxmi Sweets and Thaali";"North Indian";"Borivali";4.6;34;"0";"Not Available"
"Madhav Fast Food And juice Center";"Beverages";"Borivali";4.3;34;"20";"350"
"Madhav Fast Food And juice Center";"Indian";"Borivali";4.3;34;"20";"350"
"Madhav Fast Food And juice Center";"Fast Food";"Borivali";4.3;34;"20";"350"
"Madhav Fast Food And juice Center";"South Indian";"Borivali";4.3;34;"20";"350"
"Madhav Fast Food And juice Center";"Burgers";"Borivali";4.3;34;"20";"350"
"Madhav Fast Food And juice Center";"Pizzas";"Borivali";4.3;34;"20";"350"
"Madhav Fast Food And juice Center";"Snacks";"Borivali";4.3;34;"20";"350"
"Pooja Pav Bhaji And Snacks Corner";"Fast Food";"Kandivali East";4.1;35;"50";"100"
"Pooja Pav Bhaji And Snacks Corner";"Indian";"Kandivali East";4.1;35;"50";"100"
"Pooja Pav Bhaji And Snacks Corner";"Chinese";"Kandivali East";4.1;35;"50";"100"
"Shetty tea and snacks center";"Snacks";"Kandivali East";4.2;44;"0";"Not Available"
"Shetty tea and snacks center";"South Indian";"Kandivali East";4.2;44;"0";"Not Available"
"Cherry & Chocolatte";"Bakery";"Kandivali East";4.1;43;"20";"50"
"Cherry & Chocolatte";"Desserts";"Kandivali East";4.1;43;"20";"50"
"Maharaja Darbar";"North Indian";"Kandivali East";4.1;41;"30";"150"
"Maharaja Darbar";"Chinese";"Kandivali East";4.1;41;"30";"150"
"Maharaja Darbar";"South Indian";"Kandivali East";4.1;41;"30";"150"
"Maharaja Darbar";"Burgers";"Kandivali East";4.1;41;"30";"150"
